,QHULL SOIL1,QHULL SOIL2,QHULL SOIL3,QHULL SOIL4
382,0.0674163997173309,0.0844995453953743,0.0793270245194435,0.216262251138687
383,0.0680972412228584,0.0862580463290215,0.0804190188646317,0.218773901462555
384,0.0670763626694679,0.0854456871747971,0.0796254351735115,0.219508811831474
385,0.066023200750351,0.0847093760967255,0.0785655006766319,0.220176577568054
386,0.0662418827414513,0.0841944068670273,0.0787214562296867,0.221178993582726
387,0.0680172145366669,0.0834048464894295,0.0806087478995323,0.222423762083054
388,0.0668619498610497,0.08397376537323,0.0791728943586349,0.223635360598564
389,0.0656748190522194,0.0845511481165886,0.0785106420516968,0.225194171071053
390,0.0659382194280624,0.0845979303121567,0.0798201635479927,0.226688742637634
391,0.0668608397245407,0.0847473964095116,0.0802354291081429,0.226788803935051
392,0.0673594176769257,0.0852569937705994,0.0799345821142197,0.227662056684494
393,0.0674349367618561,0.0860199257731438,0.0797772333025932,0.229154527187347
394,0.0674644559621811,0.0865072757005692,0.080190971493721,0.230459168553352
395,0.0679479464888573,0.0849584937095642,0.0795646756887436,0.230457454919815
396,0.0686859786510468,0.0847841575741768,0.0785450860857964,0.231237143278122
397,0.0694450736045837,0.0858991369605064,0.0781963095068932,0.233044803142548
398,0.0699984654784203,0.0861307010054588,0.0795042738318443,0.234794095158577
399,0.0704217478632927,0.0865295231342316,0.080238975584507,0.234569132328033
400,0.0705045983195305,0.087100476026535,0.0800852030515671,0.234692275524139
401,0.0703752562403679,0.0873412042856216,0.079399473965168,0.236370995640755
402,0.0708307549357414,0.0858851671218872,0.0791372880339623,0.237934812903404
403,0.0710345208644867,0.0859416946768761,0.0796974003314972,0.239490285515785
404,0.0709693729877472,0.086834117770195,0.0799700915813446,0.240806013345718
405,0.070948489010334,0.0868484303355217,0.0790525376796722,0.241660192608833
406,0.0715297013521194,0.0861219987273216,0.0798835307359695,0.24194398522377
407,0.0717677623033524,0.0860445573925972,0.0798374637961388,0.242685481905937
408,0.0714472383260727,0.0872077494859695,0.0787940323352814,0.243925660848618
409,0.0711329951882362,0.0892592594027519,0.0791767761111259,0.24475933611393
410,0.0714122205972672,0.0884222835302353,0.0797251909971237,0.246489673852921
411,0.0721400603652,0.08700842410326,0.0799925699830055,0.247832477092743
412,0.0729624405503273,0.0872198343276978,0.0799298882484436,0.248144045472145
413,0.0735291093587875,0.0876397043466568,0.0801474526524544,0.249872118234634
414,0.0734507665038109,0.0879856422543526,0.0799005180597305,0.250641345977783
415,0.0734891593456268,0.0882338285446167,0.0796577706933022,0.251021414995193
416,0.0745959803462029,0.0885285139083862,0.0802900344133377,0.252718985080719
417,0.0741645246744156,0.0890385210514069,0.0806592553853989,0.253649294376373
418,0.0735609084367752,0.0888413116335869,0.0808309763669968,0.254786938428879
419,0.0736833065748215,0.0881159603595734,0.0809538438916206,0.256398946046829
420,0.0741693675518036,0.0888185501098633,0.0811045542359352,0.25724983215332
421,0.0744067803025246,0.0890675783157349,0.0811746641993523,0.258310586214066
422,0.0744834542274475,0.0889277383685112,0.0812218189239502,0.259540647268295
423,0.0747728943824768,0.088976226747036,0.0813187435269356,0.260655254125595
424,0.0759230330586433,0.0895283818244934,0.0813342779874802,0.261652320623398
425,0.0765808969736099,0.0897267833352089,0.0818136930465698,0.262117832899094
426,0.0764234289526939,0.0896882265806198,0.0825168192386627,0.262399256229401
427,0.076068103313446,0.090278223156929,0.0825995579361916,0.26342386007309
428,0.0764731243252754,0.0904853045940399,0.0823501572012901,0.265034586191177
429,0.0772174671292305,0.0904920771718025,0.0825827866792679,0.26664125919342
430,0.0777066349983215,0.09061548858881,0.083399273455143,0.267865091562271
431,0.0774830803275108,0.091057687997818,0.0829813107848167,0.268863022327423
432,0.0776173248887062,0.0910848304629326,0.0831604078412056,0.270659565925598
433,0.0780385211110115,0.0908204987645149,0.0838431641459465,0.272427260875702
434,0.0782599598169327,0.0907720625400543,0.084195040166378,0.272914886474609
435,0.0788936093449593,0.0911883190274239,0.0846372246742249,0.274225652217865
436,0.0790500491857529,0.0915428921580315,0.0851048678159714,0.275619894266129
437,0.0787122398614883,0.0915364101529121,0.085517406463623,0.27663978934288
438,0.0791609808802605,0.0912337005138397,0.0858309641480446,0.277519077062607
439,0.0796311572194099,0.0912381336092949,0.085893876850605,0.278707563877106
440,0.0799021124839783,0.0917361527681351,0.0860422998666763,0.280111312866211
441,0.0799707993865013,0.0924863219261169,0.0865764692425728,0.281473308801651
442,0.0800807774066925,0.092159628868103,0.0871872454881668,0.282552689313889
443,0.0803351029753685,0.0921380296349525,0.0877677947282791,0.283605366945267
444,0.0806572437286377,0.092543751001358,0.0882972553372383,0.284735530614853
445,0.080850712954998,0.0925179719924927,0.0888071730732918,0.285905510187149
446,0.0810428783297539,0.0926283821463585,0.089044451713562,0.286964118480682
447,0.0811344683170319,0.0926782861351967,0.0891769602894783,0.28794938325882
448,0.0811114460229874,0.0925852656364441,0.089386835694313,0.288948774337769
449,0.081207662820816,0.0927963480353355,0.0897237733006477,0.290117800235748
450,0.0814518183469772,0.0931156724691391,0.0902193933725357,0.290973752737045
451,0.081807978451252,0.0932834520936012,0.0906197428703308,0.291674941778183
452,0.0821578279137611,0.0931153818964958,0.0906704366207123,0.292581647634506
453,0.0820780396461487,0.093155562877655,0.091056227684021,0.293300658464432
454,0.0821566954255104,0.0934226587414742,0.0913014188408852,0.294075042009354
455,0.0824866592884064,0.0937487483024597,0.0913369357585907,0.294939666986465
456,0.0823749527335167,0.0937894210219383,0.09177515655756,0.295577734708786
457,0.0826646983623505,0.0938630253076553,0.0920772179961205,0.296452075242996
458,0.082932785153389,0.0940121114253998,0.0922537744045258,0.297295838594437
459,0.0827843025326729,0.094154566526413,0.0924237444996834,0.297811955213547
460,0.0833698287606239,0.0939986780285835,0.0924815014004707,0.298319220542908
461,0.0836366191506386,0.0940404310822487,0.0927808880805969,0.299231499433517
462,0.0834460332989693,0.0942899137735367,0.0932158157229424,0.300366073846817
463,0.0834229364991188,0.0943774208426476,0.0933447778224945,0.301091879606247
464,0.0835397839546204,0.0946205481886864,0.0936340242624283,0.301571905612946
465,0.0836110487580299,0.0949165523052216,0.0940474420785904,0.302215397357941
466,0.0835777670145035,0.0950892940163612,0.0944247469305992,0.303129494190216
467,0.0837726518511772,0.0948904380202293,0.0944903418421745,0.303596943616867
468,0.0839870050549507,0.0950257107615471,0.0946929901838303,0.304117977619171
469,0.0840335860848427,0.0953744202852249,0.0949523150920868,0.304837882518768
470,0.0838364064693451,0.0954887196421623,0.0950178354978561,0.305686503648758
471,0.0840768665075302,0.09559665620327,0.0952989980578423,0.306233793497086
472,0.0842299833893776,0.0957065597176552,0.0955977961421013,0.306870311498642
473,0.0840778276324272,0.0958423465490341,0.0958278104662895,0.307775318622589
474,0.0839709341526031,0.0960795655846596,0.096131443977356,0.308737128973007
475,0.08408173173666,0.096135638654232,0.0965360924601555,0.30948805809021
476,0.0843212604522705,0.0961588099598885,0.0967174544930458,0.310164451599121
477,0.0845129638910294,0.0963504984974861,0.0965392515063286,0.310973584651947
478,0.0845092535018921,0.0966072231531143,0.0970084667205811,0.311864465475082
479,0.0845699235796928,0.0967686772346497,0.0975410044193268,0.312791496515274
480,0.0847777426242828,0.0968438163399696,0.0978499054908752,0.313780695199966
481,0.0850447937846184,0.0969778969883919,0.0979606285691261,0.314897477626801
482,0.0851667076349258,0.0971024259924889,0.0982592105865479,0.315817832946777
483,0.0851669609546661,0.0972557589411736,0.0986182764172554,0.316695123910904
484,0.0851884633302689,0.0974404662847519,0.0989252030849457,0.317661672830582
485,0.0855856612324715,0.0975211933255196,0.0993490219116211,0.318562120199203
486,0.0858066529035568,0.0976824834942818,0.0997501164674759,0.319579839706421
487,0.0858645513653755,0.0978549867868423,0.100102819502354,0.320710003376007
488,0.0860266089439392,0.0979078859090805,0.100448332726955,0.321854472160339
489,0.0863030403852463,0.0982176885008812,0.100902505218983,0.322936624288559
490,0.0865974426269531,0.0983501672744751,0.101331532001495,0.324163168668747
491,0.0868057385087013,0.098251186311245,0.101763136684895,0.325496941804886
492,0.08682531863451,0.098501518368721,0.10249550640583,0.326517641544342
493,0.0869413986802101,0.0987517684698105,0.102929182350636,0.32775804400444
494,0.0871821567416191,0.0989184007048607,0.103302203118801,0.329193264245987
495,0.0874944999814034,0.0990098863840103,0.103915460407734,0.330619812011719
496,0.0878678187727928,0.0990887507796288,0.104281924664974,0.331828653812408
497,0.0881233215332031,0.0992613583803177,0.104630768299103,0.332925587892532
498,0.0882583409547806,0.0994769036769867,0.105081617832184,0.334109365940094
499,0.0884200632572174,0.0995672047138214,0.105632774531841,0.335611999034882
500,0.0886625200510025,0.0996772274374962,0.106076687574387,0.337046921253204
501,0.0888350605964661,0.0998055934906006,0.106560133397579,0.338395416736603
502,0.088917963206768,0.0999441891908646,0.107161797583103,0.339709609746933
503,0.0893113911151886,0.100142225623131,0.107646651566029,0.341033309698105
504,0.0896597653627396,0.100280657410622,0.108136467635632,0.342418491840363
505,0.0898836031556129,0.100371092557907,0.108642898499966,0.343822926282883
506,0.0900437757372856,0.100478388369083,0.109131552278996,0.345182299613953
507,0.0902307108044624,0.100561089813709,0.109601780772209,0.346637368202209
508,0.0905248001217842,0.10067992657423,0.109999999403954,0.348127841949463
509,0.0908848792314529,0.100846506655216,0.110391736030579,0.34958428144455
510,0.0911105424165726,0.100993111729622,0.111008338630199,0.35093942284584
511,0.0913236662745476,0.101193785667419,0.111597269773483,0.352246820926666
512,0.0916309505701065,0.101405009627342,0.112116098403931,0.35350313782692
513,0.092044934630394,0.101554580032825,0.112609669566154,0.354742676019669
514,0.0922394171357155,0.101580105721951,0.113207153975964,0.356202244758606
515,0.09238351136446,0.101618818938732,0.113846607506275,0.357635200023651
516,0.0926025733351707,0.101779878139496,0.114455431699753,0.359014362096787
517,0.0929562896490097,0.102115340530872,0.114972434937954,0.360486060380936
518,0.0932283997535706,0.102257654070854,0.115582153201103,0.361925929784775
519,0.0934277698397636,0.102344021201134,0.116205759346485,0.363295793533325
520,0.0936300754547119,0.102508530020714,0.116793766617775,0.36463674902916
521,0.0939840227365494,0.102664038538933,0.117465808987617,0.366147935390472
522,0.0942442044615746,0.102907225489616,0.118170686066151,0.367544203996658
523,0.0944274961948395,0.103123687207699,0.118910178542137,0.368918836116791
524,0.0946593061089516,0.103177413344383,0.119690775871277,0.370455354452133
525,0.0949491038918495,0.103450566530228,0.120405495166779,0.371759176254272
526,0.0952346473932266,0.103682778775692,0.121165834367275,0.373033553361893
527,0.0954875573515892,0.103748433291912,0.122009918093681,0.374425083398819
528,0.0957321226596832,0.103762939572334,0.122860707342625,0.375945806503296
529,0.0959597453474998,0.103898897767067,0.123651757836342,0.377268701791763
530,0.0962320566177368,0.104138933122158,0.124557472765446,0.378619581460953
531,0.0965727269649506,0.104393608868122,0.125702142715454,0.380203306674957
532,0.0968068391084671,0.104550898075104,0.126802861690521,0.381571620702744
533,0.0970211401581764,0.10466456413269,0.127853721380234,0.382947474718094
534,0.0972679629921913,0.104747720062733,0.128953114151955,0.38434836268425
535,0.0975656509399414,0.104789867997169,0.130249619483948,0.385646998882294
536,0.0979033261537552,0.104929052293301,0.131466895341873,0.387062281370163
537,0.0981666743755341,0.105079643428326,0.13274322450161,0.388486236333847
538,0.0983382910490036,0.105198539793491,0.134189203381538,0.389839470386505
539,0.0986462831497192,0.105422019958496,0.135723888874054,0.391211301088333
540,0.0989212393760681,0.105651512742043,0.137207105755806,0.392606675624847
541,0.0991691648960114,0.105826608836651,0.138722732663155,0.393981516361237
542,0.0994420796632767,0.105928808450699,0.140417635440826,0.395285785198212
543,0.0996176153421402,0.106100365519524,0.142186552286148,0.396596938371658
544,0.0998136550188065,0.106305129826069,0.143951341509819,0.397929519414902
545,0.100081823766232,0.106504112482071,0.145740419626236,0.399291902780533
546,0.100371718406677,0.106674879789352,0.14770632982254,0.40069591999054
547,0.100642554461956,0.106826864182949,0.149849683046341,0.40200674533844
548,0.100910693407059,0.107010990381241,0.152027621865273,0.4033183157444
549,0.101181022822857,0.107244648039341,0.154158711433411,0.404711186885834
550,0.101347848773003,0.10740602761507,0.15649251639843,0.406015425920486
551,0.101573511958122,0.107496932148933,0.158928215503693,0.407275140285492
552,0.101871989667416,0.107601888477802,0.161432549357414,0.408535093069077
553,0.102152548730373,0.107841923832893,0.164020225405693,0.409836053848267
554,0.102416761219501,0.108088061213493,0.166750401258469,0.411208659410477
555,0.10263603925705,0.108260728418827,0.169517382979393,0.412571042776108
556,0.102822922170162,0.108371168375015,0.172298461198807,0.413878440856934
557,0.103080168366432,0.10859726369381,0.175281509757042,0.415181577205658
558,0.103286303579807,0.108774147927761,0.178358688950539,0.416559994220734
559,0.103507108986378,0.108917333185673,0.181500986218452,0.417954474687576
560,0.103825733065605,0.109092533588409,0.184711873531342,0.419274926185608
561,0.104022085666656,0.109255686402321,0.188021659851074,0.420592188835144
562,0.104220196604729,0.109437637031078,0.191440179944038,0.421864569187164
563,0.10448432713747,0.109622232615948,0.194968342781067,0.423114895820618
564,0.104788042604923,0.109741449356079,0.198603585362434,0.424440205097198
565,0.105003692209721,0.109922714531422,0.202268928289413,0.425680756568909
566,0.105174876749516,0.11010779440403,0.206014782190323,0.426938533782959
567,0.105370312929153,0.110253110527992,0.209883019328117,0.428287208080292
568,0.105603128671646,0.110499694943428,0.21379479765892,0.429532021284103
569,0.105839021503925,0.110682182013988,0.217710167169571,0.430769681930542
570,0.106045976281166,0.110816650092602,0.22166308760643,0.43203067779541
571,0.106207080185413,0.111016176640987,0.225716143846512,0.433296501636505
572,0.106426350772381,0.111215963959694,0.229783996939659,0.434479624032974
573,0.106644533574581,0.111398428678513,0.23390232026577,0.435673952102661
574,0.106838911771774,0.11156614869833,0.238076522946358,0.436889261007309
575,0.107083976268768,0.111745171248913,0.242233231663704,0.437946707010269
576,0.107336990535259,0.111944980919361,0.24649803340435,0.439103454351425
577,0.107558704912663,0.112153574824333,0.250847816467285,0.440311193466187
578,0.107730828225613,0.112353347241879,0.2552230656147,0.441453903913498
579,0.107918716967106,0.112543232738972,0.259638994932175,0.442591995000839
580,0.108149193227291,0.112714283168316,0.264066368341446,0.443798065185547
581,0.108406253159046,0.112897127866745,0.268476575613022,0.445041000843048
582,0.108637809753418,0.113150753080845,0.27284249663353,0.446202963590622
583,0.108832970261574,0.113347508013248,0.277143925428391,0.447401195764542
584,0.109063468873501,0.113549903035164,0.281386405229568,0.448562473058701
585,0.109345242381096,0.113802328705788,0.285556226968765,0.449629545211792
586,0.109507918357849,0.114015005528927,0.289589583873749,0.450674623250961
587,0.109724424779415,0.114191330969334,0.293523818254471,0.451686859130859
588,0.10993991792202,0.114354461431503,0.297345608472824,0.452585279941559
589,0.110031835734844,0.114534862339497,0.301033616065979,0.45330348610878
590,0.11020416021347,0.114714689552784,0.304687708616257,0.454108566045761
591,0.11037615686655,0.114932954311371,0.308226525783539,0.45497864484787
592,0.110526688396931,0.11516035348177,0.311650514602661,0.455868661403656
593,0.110747374594212,0.115273222327232,0.315094590187073,0.45674404501915
594,0.110985487699509,0.115386255085468,0.31840518116951,0.457684069871902
595,0.11118096858263,0.11554591357708,0.321598082780838,0.45865261554718
596,0.111319489777088,0.115759827196598,0.324725091457367,0.459597706794739
597,0.111550882458687,0.11597091704607,0.327769905328751,0.460526376962662
598,0.111787237226963,0.116191565990448,0.330816745758057,0.461451321840286
599,0.111991055309772,0.116425037384033,0.333892196416855,0.462410062551498
600,0.112167418003082,0.116661757230759,0.33695912361145,0.463443577289581
601,0.112368181347847,0.11683364212513,0.339859902858734,0.464467167854309
602,0.112538389861584,0.116987377405167,0.342605173587799,0.465426325798035
603,0.112663112580776,0.117162801325321,0.345244109630585,0.466302394866943
604,0.112830765545368,0.117356352508068,0.347848832607269,0.467119157314301
605,0.112983345985413,0.117558099329472,0.350437700748444,0.468032479286194
606,0.113148011267185,0.117754057049751,0.35304120182991,0.469062924385071
607,0.113358959555626,0.117937184870243,0.355667561292648,0.47015842795372
608,0.113541521131992,0.118139870464802,0.358219832181931,0.471199452877045
609,0.113726541399956,0.118332073092461,0.360666394233704,0.472259491682053
610,0.113934382796288,0.118524886667728,0.362995505332947,0.473343074321747
611,0.114166758954525,0.118768140673637,0.365220546722412,0.474387645721436
612,0.114357374608517,0.119036093354225,0.367456555366516,0.475538402795792
613,0.114525392651558,0.119294434785843,0.369699478149414,0.476780533790588
614,0.114714562892914,0.119520843029022,0.371895730495453,0.478028327226639
615,0.114996634423733,0.119723603129387,0.373942583799362,0.479111403226852
616,0.115225695073605,0.119912780821323,0.375866919755936,0.480092525482178
617,0.11539039760828,0.120117478072643,0.377667278051376,0.481061518192291
618,0.115539282560349,0.120361797511578,0.379354685544968,0.482102364301682
619,0.115650489926338,0.120586656033993,0.381086200475693,0.483136057853699
620,0.115821331739426,0.120781563222408,0.382818698883057,0.484231650829315
621,0.116059318184853,0.120964504778385,0.384517133235931,0.485378324985504
622,0.116252914071083,0.121181413531303,0.386180192232132,0.486456423997879
623,0.116453595459461,0.121400944888592,0.387798398733139,0.487577855587006
624,0.116651207208633,0.121643118560314,0.38939505815506,0.488702088594437
625,0.116837210953236,0.121910661458969,0.390999525785446,0.489798873662949
626,0.117050096392632,0.12211050838232,0.392641305923462,0.490990906953812
627,0.117272175848484,0.12232793867588,0.394227355718613,0.492201089859009
628,0.117500245571136,0.122588865458965,0.395769685506821,0.493420779705048
629,0.11773756146431,0.122874580323696,0.397329837083817,0.49467608332634
630,0.117961145937443,0.123127974569798,0.39879447221756,0.495918065309525
631,0.118213698267937,0.123352512717247,0.400213629007339,0.497157990932465
632,0.118491746485233,0.12357022613287,0.401603192090988,0.498398691415787
633,0.118711031973362,0.123818621039391,0.402898669242859,0.499620348215103
634,0.11891432851553,0.124065965414047,0.404153257608414,0.500870227813721
635,0.119133993983269,0.124293759465218,0.405440002679825,0.502119660377502
636,0.119377836585045,0.124505542218685,0.40678682923317,0.503334283828735
637,0.119561046361923,0.12477807700634,0.408039599657059,0.504560172557831
638,0.119798965752125,0.125024169683456,0.40924271941185,0.505748629570007
639,0.120090991258621,0.125230774283409,0.410436779260635,0.506927847862244
640,0.120350085198879,0.125445678830147,0.411649137735367,0.508172988891602
641,0.120578035712242,0.125714749097824,0.412804156541824,0.509403169155121
642,0.120795175433159,0.125977799296379,0.413939863443375,0.510615587234497
643,0.121028333902359,0.126200214028358,0.415086328983307,0.511818587779999
644,0.121310278773308,0.126422166824341,0.416228413581848,0.513016045093536
645,0.121589556336403,0.12665057182312,0.41738086938858,0.514238774776459
646,0.121848985552788,0.126898422837257,0.418518155813217,0.515471816062927
647,0.122089400887489,0.127168104052544,0.419621497392654,0.516689419746399
648,0.122329764068127,0.1274204403162,0.420766234397888,0.517900168895721
649,0.122584819793701,0.12764510512352,0.421886831521988,0.519106566905975
650,0.122858583927155,0.127870813012123,0.422967374324799,0.520308971405029
651,0.123142689466476,0.128149062395096,0.424043506383896,0.52150684595108
652,0.123377755284309,0.128385558724403,0.425189018249512,0.52270233631134
653,0.123648568987846,0.128622308373451,0.42631009221077,0.523912787437439
654,0.123972617089748,0.128882557153702,0.427366882562637,0.525139331817627
655,0.124175801873207,0.129101440310478,0.428485423326492,0.526345074176788
656,0.124433100223541,0.129355758428574,0.429628759622574,0.527531981468201
657,0.124741561710835,0.129631966352463,0.430750370025635,0.528719961643219
658,0.125039339065552,0.129892110824585,0.431823283433914,0.529922902584076
659,0.125312149524689,0.130152210593224,0.432945251464844,0.531086325645447
660,0.125584632158279,0.13041153550148,0.434103399515152,0.532255113124847
661,0.125867336988449,0.130671098828316,0.435267508029938,0.533447325229645
662,0.126153960824013,0.130931437015533,0.436399787664413,0.53464812040329
663,0.126409187912941,0.131145566701889,0.437504082918167,0.535769879817963
664,0.126694306731224,0.131377279758453,0.438621789216995,0.536913216114044
665,0.127028092741966,0.131662860512733,0.439771145582199,0.538122594356537
666,0.127302274107933,0.131942421197891,0.4409059882164,0.539246141910553
667,0.12758781015873,0.132216408848763,0.442064583301544,0.540404677391052
668,0.127873748540878,0.132463186979294,0.443226993083954,0.541567444801331
669,0.128134414553642,0.132676437497139,0.444357305765152,0.542671859264374
670,0.128418624401093,0.132953956723213,0.445442616939545,0.54379403591156
671,0.128707394003868,0.133209094405174,0.446621268987656,0.544884860515594
672,0.128998979926109,0.133451506495476,0.447865635156631,0.545959949493408
673,0.129306435585022,0.133774086833,0.449007958173752,0.5470911860466
674,0.129570960998535,0.134047523140907,0.450180411338806,0.548195004463196
675,0.129845604300499,0.134286731481552,0.451364576816559,0.549279570579529
676,0.130158737301826,0.134525269269943,0.452544510364532,0.550363957881927
677,0.130443900823593,0.134777769446373,0.453761398792267,0.551452994346619
678,0.130764171481133,0.135063633322716,0.454956442117691,0.552535831928253
679,0.131089732050896,0.135347202420235,0.456120550632477,0.553607761859894
680,0.131375029683113,0.135590925812721,0.457277178764343,0.554670393466949
681,0.131662279367447,0.135850891470909,0.458503782749176,0.555740475654602
682,0.131959915161133,0.136118218302727,0.459702104330063,0.55677855014801
683,0.132274761795998,0.136388763785362,0.46087059378624,0.557806432247162
684,0.132607400417328,0.136663764715195,0.462091714143753,0.558886766433716
685,0.132884949445724,0.13693405687809,0.463355153799057,0.559884369373322
686,0.133154824376106,0.137201026082039,0.464611053466797,0.560872197151184
687,0.133454978466034,0.137468382716179,0.465829640626907,0.561902165412903
688,0.133767858147621,0.137740835547447,0.4670290350914,0.562920868396759
689,0.134082973003387,0.138010993599892,0.46826159954071,0.563955128192902
690,0.134376719594002,0.138289749622345,0.469502240419388,0.564976453781128
691,0.134645521640778,0.138576909899712,0.470719993114471,0.565961003303528
692,0.134982228279114,0.138795152306557,0.471976459026337,0.566978871822357
693,0.135309845209122,0.139036446809769,0.473279923200607,0.567980706691742
694,0.135613307356834,0.139330565929413,0.47457280755043,0.568972170352936
695,0.135927438735962,0.13964955508709,0.475769549608231,0.569994628429413
696,0.136251851916313,0.139933407306671,0.477013289928436,0.570976078510284
697,0.136585310101509,0.140206933021545,0.478292495012283,0.571938514709473
698,0.136905044317245,0.140482410788536,0.479568690061569,0.572912037372589
699,0.137151718139648,0.140728652477264,0.480794876813889,0.57391631603241
700,0.137469679117203,0.140992999076843,0.48206889629364,0.574895262718201
701,0.137804314494133,0.141280815005302,0.483327060937881,0.575857579708099
702,0.138081684708595,0.141576856374741,0.484518051147461,0.576825141906738
703,0.138375952839851,0.14184045791626,0.485808163881302,0.577792763710022
704,0.138683557510376,0.142118692398071,0.487069725990295,0.578756332397461
705,0.139006868004799,0.14241424202919,0.48829597234726,0.579713821411133
706,0.139345660805702,0.14270481467247,0.489549100399017,0.580667555332184
707,0.139654755592346,0.143012881278992,0.490785837173462,0.581644415855408
708,0.139967650175095,0.143310338258743,0.492002069950104,0.582592487335205
709,0.140288352966309,0.143582284450531,0.493210583925247,0.583513557910919
710,0.140573129057884,0.143838509917259,0.494441777467728,0.584488868713379
711,0.140895456075668,0.144152224063873,0.495681434869766,0.585414111614227
712,0.14123247563839,0.144465133547783,0.496887534856796,0.586323857307434
713,0.14155013859272,0.144733488559723,0.498049110174179,0.587256133556366
714,0.141847014427185,0.145049512386322,0.499256253242493,0.588156044483185
715,0.142161995172501,0.145327568054199,0.500469148159027,0.589124381542206
716,0.142490893602371,0.145585149526596,0.501678764820099,0.590098202228546
717,0.142810195684433,0.14587776362896,0.502881824970245,0.590976238250732
718,0.143112733960152,0.146185845136642,0.50402706861496,0.591901361942291
719,0.143421664834023,0.146475329995155,0.505131125450134,0.592845976352692
720,0.14373467862606,0.146751880645752,0.506228387355804,0.593782484531403
721,0.144026041030884,0.147058069705963,0.507356822490692,0.594695031642914
722,0.144346341490746,0.147370263934135,0.508419096469879,0.595571935176849
723,0.144680947065353,0.147662624716759,0.509463787078857,0.596458613872528
724,0.14500530064106,0.147931978106499,0.510533571243286,0.597371280193329
725,0.145298287272453,0.148218899965286,0.511612236499786,0.598245084285736
726,0.145605981349945,0.148528933525085,0.512661159038544,0.599171817302704
727,0.145930796861649,0.14884614944458,0.513703286647797,0.600095987319946
728,0.14626057446003,0.149152249097824,0.514748990535736,0.600954592227936
729,0.146592929959297,0.149453729391098,0.515659749507904,0.601857244968414
730,0.146909013390541,0.14977665245533,0.516598045825958,0.602756321430206
731,0.147202536463737,0.150101900100708,0.517577946186066,0.603622734546661
732,0.147482171654701,0.150387659668922,0.518512189388275,0.604453325271606
733,0.147797465324402,0.150673806667328,0.5194051861763,0.605318546295166
734,0.148108720779419,0.1509610414505,0.520286560058594,0.606175363063812
735,0.148402720689774,0.151250973343849,0.521160900592804,0.607014298439026
736,0.148714646697044,0.151552394032478,0.521996080875397,0.607886552810669
737,0.149030685424805,0.151890426874161,0.522775948047638,0.608762145042419
738,0.149332895874977,0.152222961187363,0.523558855056763,0.609636962413788
739,0.149620682001114,0.152524635195732,0.52437561750412,0.61050409078598
740,0.149941295385361,0.152859449386597,0.525141000747681,0.611335337162018
741,0.150278151035309,0.15316478908062,0.525900185108185,0.612166285514832
742,0.150593712925911,0.153460904955864,0.526620507240295,0.613005042076111
743,0.15086305141449,0.15378837287426,0.527260959148407,0.613843142986298
744,0.151171460747719,0.154107496142387,0.527892410755157,0.614649832248688
745,0.151480436325073,0.154420241713524,0.52856308221817,0.615493059158325
