,NFINDR SOIL1,NFINDR SOIL2,NFINDR SOIL3
459,0.149885803461075,0.0689413920044899,0.21378193795681
460,0.150350123643875,0.0688208192586899,0.215005561709404
461,0.150893777608871,0.0688467472791672,0.216260775923729
462,0.151391357183456,0.0689598247408867,0.217513516545296
463,0.151676014065742,0.0688034072518349,0.218611523509026
464,0.152013584971428,0.0687522068619728,0.21982753276825
465,0.152408257126808,0.0687905475497246,0.221088320016861
466,0.152831628918648,0.0688318759202957,0.222294196486473
467,0.153307005763054,0.0687699764966965,0.223417073488235
468,0.15373058617115,0.0688170790672302,0.224631682038307
469,0.154127508401871,0.068946585059166,0.225936159491539
470,0.154569566249847,0.069024033844471,0.227248162031174
471,0.154990538954735,0.0690188184380531,0.228609308600426
472,0.155471354722977,0.068910077214241,0.229871615767479
473,0.155985027551651,0.0688047260046005,0.230956345796585
474,0.156334295868874,0.068985603749752,0.23188704252243
475,0.156866133213043,0.0690291151404381,0.233103886246681
476,0.157393202185631,0.0689674764871597,0.234392568469048
477,0.157734900712967,0.0689472481608391,0.235493779182434
478,0.158380433917046,0.0690224915742874,0.236823037266731
479,0.159010455012321,0.0689853951334953,0.238033175468445
480,0.159535825252533,0.0689053907990456,0.239109769463539
481,0.160080343484879,0.0690554529428482,0.240313977003098
482,0.160777524113655,0.0690428987145424,0.241522967815399
483,0.161442443728447,0.069036953151226,0.242679178714752
484,0.161959961056709,0.069151759147644,0.243783056735992
485,0.162488549947739,0.0691185370087624,0.244953945279121
486,0.163217902183533,0.0691642090678215,0.246025249361992
487,0.164073333144188,0.0692688301205635,0.247075289487839
488,0.164860412478447,0.0693112015724182,0.248253047466278
489,0.165588736534119,0.0693095400929451,0.24932499229908
490,0.166355982422829,0.0693896412849426,0.250438362360001
491,0.167192608118057,0.0695046335458755,0.251639544963837
492,0.16802567243576,0.0693449676036835,0.252786874771118
493,0.168794602155685,0.0694550052285194,0.253974497318268
494,0.169540211558342,0.0696350261569023,0.255138069391251
495,0.170332238078117,0.0696091800928116,0.256220996379852
496,0.171219199895859,0.0697207599878311,0.257370948791504
497,0.172063410282135,0.0697377175092697,0.258503645658493
498,0.17290373146534,0.0696862488985062,0.259542226791382
499,0.173906341195107,0.0698030367493629,0.260444164276123
500,0.17477659881115,0.0699919313192368,0.261509031057358
501,0.175595432519913,0.0701175481081009,0.26272115111351
502,0.176469922065735,0.0701200067996979,0.263971000909805
503,0.177412211894989,0.0701132491230965,0.265077233314514
504,0.178383365273476,0.0702169835567474,0.266197919845581
505,0.179347708821297,0.0703577473759651,0.267365157604218
506,0.180276855826378,0.0703950300812721,0.2685407102108
507,0.181172877550125,0.0704385489225388,0.269603550434113
508,0.182088375091553,0.0705553963780403,0.270664304494858
509,0.183055758476257,0.0706818625330925,0.271807909011841
510,0.184073567390442,0.0705759450793266,0.273052871227264
511,0.185014396905899,0.0707149803638458,0.274254024028778
512,0.18593792617321,0.0708895996212959,0.275394469499588
513,0.186924532055855,0.0708488821983337,0.276497453451157
514,0.187902674078941,0.0709656625986099,0.277556568384171
515,0.18889944255352,0.0710844099521637,0.278673619031906
516,0.189944729208946,0.071149468421936,0.279864639043808
517,0.191053822636604,0.0711986720561981,0.28106901049614
518,0.192028537392616,0.0713042244315147,0.282199680805206
519,0.192985743284225,0.0713844150304794,0.283378124237061
520,0.19403164088726,0.0714229792356491,0.284636259078979
521,0.195121005177498,0.0716354176402092,0.285700589418411
522,0.196269437670708,0.0717093572020531,0.286893099546433
523,0.197458148002625,0.0717135518789291,0.288104742765427
524,0.198656022548676,0.0718452036380768,0.289116352796555
525,0.199850752949715,0.0719569697976112,0.290295213460922
526,0.20109024643898,0.0720653980970383,0.291547387838364
527,0.202366143465042,0.0721602141857147,0.292762994766235
528,0.203593909740448,0.072177529335022,0.293865889310837
529,0.2048419713974,0.0722801461815834,0.295089721679688
530,0.206162050366402,0.0724068358540535,0.29629573225975
531,0.207582399249077,0.0724668353796005,0.297363191843033
532,0.209082901477814,0.0724870711565018,0.298625886440277
533,0.210541889071465,0.0725677758455276,0.299853265285492
534,0.211998522281647,0.0726825073361397,0.301028817892075
535,0.213598728179932,0.0727218762040138,0.302288413047791
536,0.215195626020432,0.0728419497609138,0.30343571305275
537,0.216784536838531,0.0729268342256546,0.304566442966461
538,0.21839950978756,0.0729358419775963,0.30576628446579
539,0.220099568367004,0.0730908960103989,0.307010740041733
540,0.221867680549622,0.0732046291232109,0.308150619268417
541,0.223698452115059,0.07329011708498,0.309285521507263
542,0.225578129291534,0.0734189823269844,0.310565322637558
543,0.227454230189323,0.0734955295920372,0.311761468648911
544,0.229389205574989,0.0735886543989182,0.312938719987869
545,0.231390595436096,0.0737055540084839,0.314123690128326
546,0.233393400907516,0.0737648233771324,0.315271079540253
547,0.235502302646637,0.0738288462162018,0.316511452198029
548,0.237658813595772,0.073893241584301,0.317756354808807
549,0.239810228347778,0.0739515125751495,0.318922996520996
550,0.242059215903282,0.0740451514720917,0.32013800740242
551,0.244365110993385,0.0741644129157066,0.321366399526596
552,0.24672369658947,0.0742615163326263,0.322592288255692
553,0.24914525449276,0.0742816999554634,0.323812365531921
554,0.251540541648865,0.0744065195322037,0.325025081634521
555,0.253967761993408,0.0745260119438171,0.326243042945862
556,0.256480693817139,0.074576698243618,0.327484339475632
557,0.25909423828125,0.0746665969491005,0.328788101673126
558,0.261718839406967,0.0747831910848618,0.33001521229744
559,0.264368325471878,0.0748761966824532,0.331197947263718
560,0.267085909843445,0.0749083459377289,0.332425743341446
561,0.269826173782349,0.0750073119997978,0.333708614110947
562,0.27257227897644,0.0751331001520157,0.334934890270233
563,0.275345325469971,0.0752489864826202,0.336120754480362
564,0.278205215930939,0.0753359645605087,0.337424486875534
565,0.280989199876785,0.0754698887467384,0.338668674230576
566,0.283783048391342,0.075617142021656,0.33989480137825
567,0.286667138338089,0.0757320821285248,0.341150850057602
568,0.289522916078568,0.0758080556988716,0.342345654964447
569,0.292349845170975,0.0758866965770721,0.343522310256958
570,0.295160710811615,0.0759965777397156,0.344720125198364
571,0.297972351312637,0.0761459246277809,0.345964550971985
572,0.300784289836884,0.0762464478611946,0.347189396619797
573,0.303594321012497,0.076330840587616,0.348429560661316
574,0.306407451629639,0.0764317065477371,0.349691450595856
575,0.309249937534332,0.0765556022524834,0.350911408662796
576,0.31208536028862,0.0766908079385757,0.352193236351013
577,0.314908474683762,0.0768185555934906,0.353480756282806
578,0.317730665206909,0.0769283026456833,0.35471123456955
579,0.320581257343292,0.0770565420389175,0.35604727268219
580,0.323458552360535,0.0771845802664757,0.357375711202621
581,0.326326608657837,0.0773104876279831,0.358680456876755
582,0.329127132892609,0.077447198331356,0.360042661428452
583,0.331873774528503,0.0775357931852341,0.361413419246674
584,0.334576576948166,0.0776484534144402,0.36273655295372
585,0.337234199047089,0.0778192281723022,0.3640016913414
586,0.339829593896866,0.0779256299138069,0.365316659212112
587,0.342259436845779,0.0780282393097878,0.366592258214951
588,0.344586908817291,0.0781428068876266,0.367845803499222
589,0.346950531005859,0.0782615318894386,0.369148463010788
590,0.349382728338242,0.0783560201525688,0.370569348335266
591,0.351735264062881,0.0784409418702126,0.37200540304184
592,0.35393813252449,0.0785239189863205,0.373395770788193
593,0.356058925390244,0.0785976052284241,0.374767154455185
594,0.358161211013794,0.0786923542618752,0.375959455966949
595,0.360235303640366,0.0788058862090111,0.377102613449097
596,0.36226487159729,0.07892706990242,0.378353744745255
597,0.364289313554764,0.0790522396564484,0.379658699035645
598,0.36629518866539,0.0791602209210396,0.381060659885406
599,0.368279486894608,0.0792543515563011,0.382474631071091
600,0.370253533124924,0.0793540999293327,0.383746087551117
601,0.37228599190712,0.0794455036520958,0.384949684143066
602,0.374381333589554,0.0795678719878197,0.386307507753372
603,0.376486510038376,0.0797264203429222,0.387896567583084
604,0.37846314907074,0.0798518434166908,0.389496356248856
605,0.380350947380066,0.0799659490585327,0.391180098056793
606,0.382170498371124,0.0800914391875267,0.392765551805496
607,0.383946299552917,0.0802438855171204,0.394087731838226
608,0.385722637176514,0.0803950428962708,0.395450711250305
609,0.387453585863113,0.0805366188287735,0.396941721439362
610,0.389169633388519,0.0806748867034912,0.398529171943665
611,0.390966475009918,0.080829381942749,0.400081932544708
612,0.392769694328308,0.0810350626707077,0.401686370372772
613,0.394483059644699,0.0812280401587486,0.403241813182831
614,0.396037667989731,0.0813676118850708,0.404670178890228
615,0.397426038980484,0.0815193057060242,0.406022906303406
616,0.398792088031769,0.081638514995575,0.407362967729568
617,0.400203704833984,0.0817501917481422,0.408802270889282
618,0.401671439409256,0.0819073244929314,0.410424321889877
619,0.403140634298325,0.0821321532130241,0.412045031785965
620,0.404574424028397,0.0823315307497978,0.413595110177994
621,0.405981749296188,0.0824849903583527,0.415082424879074
622,0.407423108816147,0.0826725587248802,0.416593432426453
623,0.40881809592247,0.0828839540481567,0.418141424655914
624,0.410180777311325,0.0831106081604958,0.419749796390533
625,0.411549896001816,0.0833394080400467,0.421400785446167
626,0.412969619035721,0.0835491418838501,0.422954350709915
627,0.414360255002975,0.0837577953934669,0.424497127532959
628,0.415705353021622,0.0839730650186539,0.426080852746964
629,0.417030960321426,0.0841973572969437,0.427717059850693
630,0.418347299098969,0.0844476521015167,0.429251283407211
631,0.419654756784439,0.0846751853823662,0.430795222520828
632,0.420946896076202,0.0848720744252205,0.432396650314331
633,0.422212660312653,0.085103340446949,0.433962047100067
634,0.423467755317688,0.085361048579216,0.435502648353577
635,0.424737066030502,0.085604228079319,0.437034159898758
636,0.42602875828743,0.0858069062232971,0.438579231500626
637,0.427287936210632,0.0860443785786629,0.440177738666534
638,0.428503513336182,0.0862887278199196,0.441759586334229
639,0.429708778858185,0.0865168944001198,0.443327188491821
640,0.430958271026611,0.0867189541459084,0.444927930831909
641,0.432164490222931,0.0869753360748291,0.446456015110016
642,0.433352321386337,0.087226890027523,0.447970122098923
643,0.434559375047684,0.0874422416090965,0.449530929327011
644,0.435821980237961,0.0876773446798325,0.451167196035385
645,0.437036067247391,0.0879258885979652,0.452728122472763
646,0.438205152750015,0.0881817489862442,0.454247653484344
647,0.439367145299912,0.088436484336853,0.455798178911209
648,0.440522372722626,0.0886801183223724,0.457306116819382
649,0.441709697246552,0.0889273658394814,0.458832085132599
650,0.442913174629211,0.0891787111759186,0.460384547710419
651,0.444078087806702,0.089423842728138,0.461926877498627
652,0.445263415575027,0.08968136459589,0.463448852300644
653,0.446469217538834,0.0899479538202286,0.464994430541992
654,0.447665631771088,0.0902156010270119,0.466561943292618
655,0.448773086071014,0.0904763415455818,0.468032717704773
656,0.449945509433746,0.0907073095440865,0.469537138938904
657,0.451158434152603,0.0909526124596596,0.47107920050621
658,0.452333033084869,0.0912522152066231,0.472611278295517
659,0.453471720218658,0.0915004312992096,0.474074870347977
660,0.454646229743958,0.0917513519525528,0.475564420223236
661,0.455851942300797,0.0920262560248375,0.477085202932358
662,0.457016229629517,0.0923078134655952,0.478562593460083
663,0.458167910575867,0.0925529822707176,0.480082929134369
664,0.45933410525322,0.0928080752491951,0.481583893299103
665,0.460520774126053,0.0930894836783409,0.483048141002655
666,0.461691647768021,0.0933119878172874,0.484611988067627
667,0.462824612855911,0.0935590788722038,0.486148029565811
668,0.463949471712112,0.0938235074281693,0.487638652324677
669,0.465110749006271,0.0940797254443169,0.489120721817017
670,0.466323763132095,0.0943933352828026,0.490699261426926
671,0.467487245798111,0.0946654826402664,0.492213696241379
672,0.468601882457733,0.0949062034487724,0.493671894073486
673,0.469760894775391,0.0952196195721626,0.495232790708542
674,0.470921844244003,0.0954918041825294,0.496762871742249
675,0.47206911444664,0.0957370847463608,0.498292744159698
676,0.473200887441635,0.0959861949086189,0.499839723110199
677,0.474332362413406,0.096255362033844,0.501329779624939
678,0.475475251674652,0.0965446531772614,0.502843976020813
679,0.476610213518143,0.0968234837055206,0.504364967346191
680,0.477724015712738,0.0970666036009789,0.505857646465302
681,0.478889763355255,0.0973252132534981,0.507372796535492
682,0.480037122964859,0.0976149216294289,0.508909106254578
683,0.481161773204803,0.097911074757576,0.510448217391968
684,0.482315450906754,0.0981637388467789,0.511960685253143
685,0.483449965715408,0.0984392017126083,0.513449549674988
686,0.484546154737473,0.0987237989902496,0.514901101589203
687,0.485621362924576,0.0990017279982567,0.516330540180206
688,0.486753880977631,0.0992792546749115,0.517812848091125
689,0.487890660762787,0.0995405912399292,0.519296765327454
690,0.489024132490158,0.0998040214180946,0.520761787891388
691,0.490161627531052,0.100087434053421,0.522217214107513
692,0.491310596466064,0.100357495248318,0.523756861686707
693,0.492459684610367,0.100616782903671,0.525278389453888
694,0.493576616048813,0.100877992808819,0.526726543903351
695,0.49462816119194,0.101159729063511,0.528101921081543
696,0.495723217725754,0.101469688117504,0.529515147209167
697,0.496836602687836,0.101768851280212,0.530964732170105
698,0.497953474521637,0.102038532495499,0.532424926757813
699,0.499108165502548,0.102301679551601,0.533857643604279
700,0.500222504138947,0.102574601769447,0.535328805446625
701,0.50134003162384,0.102845512330532,0.536809325218201
702,0.502494215965271,0.103109046816826,0.538248062133789
703,0.503547549247742,0.10341914743185,0.539613783359528
704,0.504616022109985,0.103706076741219,0.541015148162842
705,0.505718588829041,0.103969901800156,0.542460143566132
706,0.506812036037445,0.104249402880669,0.543893992900848
707,0.507885634899139,0.104513570666313,0.545322299003601
708,0.508975327014923,0.104769825935364,0.54675430059433
709,0.510086894035339,0.105036891996861,0.548189103603363
710,0.511181950569153,0.105341553688049,0.549612760543823
711,0.512259125709534,0.105619460344315,0.551012992858887
712,0.513319194316864,0.105889819562435,0.552392601966858
713,0.514365911483765,0.106176391243935,0.553758978843689
714,0.515403985977173,0.106456980109215,0.555114686489105
715,0.516435086727142,0.106740407645702,0.556481659412384
716,0.517489194869995,0.107009679079056,0.557869970798492
717,0.518589973449707,0.107252366840839,0.559281051158905
718,0.51964545249939,0.107547491788864,0.560701191425323
719,0.520699083805084,0.107844769954681,0.562100768089294
720,0.521765291690826,0.108126074075699,0.563490211963654
721,0.522818386554718,0.108413629233837,0.564909636974335
722,0.523814380168915,0.10871247202158,0.566195547580719
723,0.52483206987381,0.109007015824318,0.567511320114136
724,0.525896608829498,0.109281800687313,0.568945705890656
725,0.526883065700531,0.109526321291924,0.570331752300262
726,0.527872502803802,0.109806574881077,0.571661293506622
727,0.52888023853302,0.110100969672203,0.572984337806702
728,0.529897212982178,0.110374540090561,0.574363231658936
729,0.530906319618225,0.110669352114201,0.575808167457581
730,0.531882703304291,0.110950015485287,0.577203392982483
731,0.53283679485321,0.11121954023838,0.578536987304688
732,0.533802807331085,0.111506342887878,0.57987368106842
733,0.53478342294693,0.111807636916637,0.581243097782135
734,0.535754680633545,0.112098969519138,0.582593441009521
735,0.536703526973724,0.112377256155014,0.583910703659058
736,0.537636578083038,0.112670011818409,0.585244178771973
737,0.538531363010406,0.112940050661564,0.586552977561951
738,0.539438784122467,0.11319974809885,0.587867617607117
739,0.540395796298981,0.113470986485481,0.589221000671387
740,0.541369497776031,0.11377177387476,0.590617418289185
741,0.542286694049835,0.114061832427979,0.591987907886505
742,0.543154299259186,0.114353165030479,0.593339264392853
743,0.544022858142853,0.114663749933243,0.594699263572693
744,0.544963002204895,0.114922672510147,0.596024036407471
745,0.545888543128967,0.115203447639942,0.597354590892792
746,0.546769797801971,0.115505874156952,0.598695576190948
747,0.547635793685913,0.115773625671864,0.600023984909058
748,0.548517644405365,0.116093933582306,0.601373255252838
749,0.549376130104065,0.116407237946987,0.60272353887558
750,0.550208151340485,0.116677694022655,0.604052305221558
751,0.551080346107483,0.116936661303043,0.605345010757446
752,0.551900565624237,0.117219612002373,0.606682300567627
753,0.552691698074341,0.117516867816448,0.608009159564972
754,0.553497016429901,0.117810748517513,0.609275281429291
755,0.554327964782715,0.11810515075922,0.610543727874756
756,0.555175840854645,0.118376985192299,0.61188405752182
757,0.556001424789429,0.118652664124966,0.613254547119141
758,0.556774258613586,0.118964083492756,0.614579916000366
759,0.557582914829254,0.119244053959846,0.615918695926666
760,0.558390617370605,0.119530454277992,0.617219269275665
761,0.559173107147217,0.119833081960678,0.618492841720581
762,0.559927761554718,0.120132260024548,0.619802415370941
763,0.560670077800751,0.120407186448574,0.62108713388443
764,0.561421751976013,0.12069096416235,0.622388541698456
765,0.562175691127777,0.12099539488554,0.623700976371765
766,0.562884092330933,0.121289290487766,0.624931275844574
767,0.563571810722351,0.121565476059914,0.626200020313263
768,0.564288854598999,0.121856518089771,0.627492368221283
769,0.565051674842834,0.122178591787815,0.628781199455261
770,0.565771400928497,0.122477658092976,0.630107820034027
771,0.566479742527008,0.122753515839577,0.631395220756531
772,0.567174077033997,0.12303264439106,0.632652997970581
773,0.567846536636353,0.123339504003525,0.63392299413681
774,0.568523466587067,0.123626485466957,0.635212182998657
775,0.569194793701172,0.123925864696503,0.636479258537292
776,0.569855928421021,0.124230958521366,0.637702822685242
777,0.570511817932129,0.124510668218136,0.638895511627197
778,0.57120805978775,0.124797016382217,0.64019387960434
779,0.571879208087921,0.125095009803772,0.641517579555511
780,0.572492480278015,0.125397846102715,0.642789900302887
781,0.573074102401733,0.125689461827278,0.643979668617249
782,0.573686599731445,0.125993341207504,0.645197451114655
783,0.5743368268013,0.126291558146477,0.64646053314209
784,0.574999749660492,0.126582309603691,0.647734761238098
785,0.575619995594025,0.126919239759445,0.648930490016937
786,0.576202511787415,0.127206102013588,0.650103747844696
787,0.576786637306213,0.127483889460564,0.651295185089111
788,0.577406466007233,0.127802282571793,0.652522325515747
789,0.578035771846771,0.128075450658798,0.653740346431732
790,0.578639030456543,0.128375232219696,0.654946029186249
791,0.579228639602661,0.128696069121361,0.656178414821625
792,0.579831600189209,0.128994479775429,0.657471060752869
793,0.580399215221405,0.129266634583473,0.65871125459671
794,0.580987811088562,0.129549592733383,0.659930050373077
795,0.581583499908447,0.129849523305893,0.661118745803833
796,0.582117795944214,0.130145877599716,0.662241101264954
797,0.582646071910858,0.130459070205688,0.663394570350647
798,0.583201229572296,0.130753979086876,0.664596557617188
799,0.583791613578796,0.131030827760696,0.665850281715393
800,0.584394335746765,0.131342798471451,0.667149662971497
801,0.584908723831177,0.131650388240814,0.66830974817276
802,0.585412263870239,0.131952032446861,0.669412672519684
803,0.585964977741241,0.132251545786858,0.670559704303741
804,0.586503505706787,0.132547855377197,0.67175954580307
805,0.587039351463318,0.132843032479286,0.672983109951019
806,0.587557375431061,0.133140996098518,0.674162030220032
807,0.58805924654007,0.133444651961327,0.675275802612305
808,0.588624596595764,0.133752211928368,0.676493525505066
809,0.589160203933716,0.134050443768501,0.67770391702652
810,0.589655339717865,0.134341955184937,0.678861320018768
811,0.590138792991638,0.13463819026947,0.679966807365417
812,0.5906041264534,0.134950339794159,0.681061506271362
813,0.591107845306396,0.135253310203552,0.682209134101868
814,0.591646134853363,0.135550171136856,0.683401167392731
815,0.592176496982574,0.135861769318581,0.68457567691803
816,0.592747509479523,0.136168524622917,0.685705363750458
817,0.59326958656311,0.136468052864075,0.686825692653656
818,0.593737781047821,0.136766418814659,0.687971472740173
819,0.594245493412018,0.137074619531631,0.689158082008362
820,0.594751298427582,0.137374237179756,0.690281271934509
821,0.595240712165833,0.137666910886765,0.691363573074341
822,0.59570187330246,0.137959405779839,0.692420244216919
823,0.596123099327087,0.138260096311569,0.693420708179474
824,0.596611380577087,0.13856765627861,0.694498240947723
825,0.597123861312866,0.138870149850845,0.695608198642731
826,0.597614586353302,0.139163747429848,0.696715712547302
827,0.598120033740997,0.139468401670456,0.697920799255371
828,0.598596632480621,0.139758676290512,0.698978304862976
829,0.599065363407135,0.140051439404488,0.699953556060791
830,0.599553525447845,0.140360698103905,0.700983881950378
831,0.600044071674347,0.140648707747459,0.702095210552216
832,0.600519418716431,0.140934586524963,0.703179657459259
833,0.600995540618896,0.141229718923569,0.704221844673157
834,0.601490557193756,0.141535192728043,0.705256342887878
835,0.601962387561798,0.141821205615997,0.706323683261871
836,0.602400541305542,0.142132222652435,0.707396149635315
837,0.602821707725525,0.142449721693993,0.708400905132294
838,0.603251814842224,0.142727702856064,0.709283113479614
839,0.603663563728333,0.143007323145866,0.710225462913513
840,0.604113221168518,0.143297955393791,0.71128636598587
841,0.604591906070709,0.14360211789608,0.712377309799194
842,0.605043530464172,0.143914863467216,0.713338911533356
843,0.605520308017731,0.144203141331673,0.7143714427948
844,0.606026709079742,0.14449654519558,0.715406954288483
845,0.606532692909241,0.14479960501194,0.716402649879456
846,0.606986284255981,0.14508455991745,0.717375457286835
847,0.607457518577576,0.145374730229378,0.718315422534943
848,0.607946336269379,0.145681411027908,0.719291985034943
849,0.608446359634399,0.145998179912567,0.7203289270401
850,0.608957529067993,0.146298170089722,0.721368551254272
851,0.609460175037384,0.14657686650753,0.72234034538269
852,0.609933435916901,0.146864235401154,0.723310589790344
853,0.610383927822113,0.147172167897224,0.724310994148254
854,0.610862731933594,0.147468432784081,0.725259304046631
855,0.611346542835236,0.147748082876205,0.726167678833008
856,0.611851990222931,0.148031204938889,0.727123200893402
857,0.612384855747223,0.148328766226768,0.728154957294464
858,0.612909018993378,0.148615583777428,0.729122221469879
859,0.613418936729431,0.148915097117424,0.730103731155396
860,0.613919377326965,0.149212539196014,0.731093168258667
861,0.614426672458649,0.149500221014023,0.732066214084625
862,0.614981174468994,0.149826362729073,0.733019113540649
863,0.61549699306488,0.150139838457108,0.733964741230011
864,0.615982115268707,0.150436714291573,0.73490446805954
865,0.616476535797119,0.150727510452271,0.735820710659027
866,0.616999328136444,0.151005268096924,0.736632823944092
867,0.617497265338898,0.151296272873878,0.737549483776093
868,0.617998242378235,0.151582136750221,0.738545835018158
869,0.618547439575195,0.151848703622818,0.739510595798492
870,0.619101166725159,0.152184948325157,0.74045342206955
871,0.619622468948364,0.152497500181198,0.741386413574219
872,0.620147168636322,0.152771607041359,0.742284953594208
873,0.620720505714417,0.153042569756508,0.743137300014496
