,QHULL SOIL1,QHULL SOIL2,QHULL SOIL3
415,0.129373341798782,0.0700902193784714,0.173342123627663
416,0.129615291953087,0.0701866373419762,0.174296736717224
417,0.129982009530067,0.0704499408602715,0.175040036439896
418,0.130305677652359,0.0706393420696259,0.175650179386139
419,0.130567818880081,0.0705200061202049,0.176264300942421
420,0.131053134799004,0.0698491781949997,0.177013829350471
421,0.131400749087334,0.0698989182710648,0.177694901823997
422,0.131437242031097,0.0703546404838562,0.178380146622658
423,0.131269440054893,0.0705559924244881,0.179102152585983
424,0.13184554874897,0.0705550909042358,0.179403483867645
425,0.132493197917938,0.0703196823596954,0.179422423243523
426,0.133051678538322,0.0699322819709778,0.179609537124634
427,0.133774951100349,0.0695799887180328,0.180547505617142
428,0.133685395121574,0.0697273537516594,0.180918872356415
429,0.133843049407005,0.0699082463979721,0.181228950619698
430,0.134816467761993,0.0697565153241158,0.181916490197182
431,0.135303258895874,0.0694486424326897,0.182562083005905
432,0.135714188218117,0.069447785615921,0.18303094804287
433,0.136079594492912,0.0695545375347137,0.18332464993
434,0.136355832219124,0.06938386708498,0.183534160256386
435,0.137065395712852,0.0695543810725212,0.183738693594933
436,0.137661352753639,0.0697271749377251,0.184253722429276
437,0.138022378087044,0.069705069065094,0.184978425502777
438,0.138697654008865,0.0695816874504089,0.185252130031586
439,0.139514833688736,0.0694316923618317,0.185664176940918
440,0.140136390924454,0.0694203600287437,0.18610218167305
441,0.14040407538414,0.069575734436512,0.18634594976902
442,0.140962600708008,0.0693146511912346,0.186413541436195
443,0.141654521226883,0.0694005563855171,0.186871603131294
444,0.142360389232635,0.0697416290640831,0.187548041343689
445,0.143004134297371,0.0696102529764175,0.187774285674095
446,0.143313556909561,0.0693441778421402,0.188542112708092
447,0.143778637051582,0.0692450255155563,0.189513608813286
448,0.144596204161644,0.0693762451410294,0.190338850021362
449,0.145026668906212,0.0692940354347229,0.19110481441021
450,0.145535334944725,0.0691951736807823,0.192048415541649
451,0.146095931529999,0.069142572581768,0.193149283528328
452,0.146529480814934,0.069133348762989,0.194254457950592
453,0.147102132439613,0.0690842717885971,0.195194214582443
454,0.147700890898705,0.0690350458025932,0.196092754602432
455,0.1482013463974,0.0689791813492775,0.197067335247993
456,0.148500069975853,0.0688286647200584,0.19819413125515
457,0.149001702666283,0.0687953978776932,0.199250116944313
458,0.149533852934837,0.0688669681549072,0.200331434607506
459,0.149885803461075,0.0689413920044899,0.201498255133629
460,0.150350123643875,0.0688208192586899,0.202297225594521
461,0.150893777608871,0.0688467472791672,0.203106373548508
462,0.151391357183456,0.0689598247408867,0.204021543264389
463,0.151676014065742,0.0688034072518349,0.204886540770531
464,0.152013584971428,0.0687522068619728,0.205494031310081
465,0.152408257126808,0.0687905475497246,0.206099227070808
466,0.152831628918648,0.0688318759202957,0.206875860691071
467,0.153307005763054,0.0687699764966965,0.207623139023781
468,0.15373058617115,0.0688170790672302,0.208333149552345
469,0.154127508401871,0.068946585059166,0.209014639258385
470,0.154569566249847,0.069024033844471,0.209669291973114
471,0.154990538954735,0.0690188184380531,0.210143387317657
472,0.155471354722977,0.068910077214241,0.210688903927803
473,0.155985027551651,0.0688047260046005,0.211375892162323
474,0.156334295868874,0.068985603749752,0.211977079510689
475,0.156866133213043,0.0690291151404381,0.212536916136742
476,0.157393202185631,0.0689674764871597,0.213050067424774
477,0.157734900712967,0.0689472481608391,0.213526427745819
478,0.158380433917046,0.0690224915742874,0.214061185717583
479,0.159010455012321,0.0689853951334953,0.214628353714943
480,0.159535825252533,0.0689053907990456,0.215133965015411
481,0.160080343484879,0.0690554529428482,0.215456426143646
482,0.160777524113655,0.0690428987145424,0.21591180562973
483,0.161442443728447,0.069036953151226,0.216429457068443
484,0.161959961056709,0.069151759147644,0.216919839382172
485,0.162488549947739,0.0691185370087624,0.217434853315353
486,0.163217902183533,0.0691642090678215,0.217853352427483
487,0.164073333144188,0.0692688301205635,0.218181103467941
488,0.164860412478447,0.0693112015724182,0.218509301543236
489,0.165588736534119,0.0693095400929451,0.219048574566841
490,0.166355982422829,0.0693896412849426,0.219573989510536
491,0.167192608118057,0.0695046335458755,0.219982504844666
492,0.16802567243576,0.0693449676036835,0.220400407910347
493,0.168794602155685,0.0694550052285194,0.22075217962265
494,0.169540211558342,0.0696350261569023,0.221150904893875
495,0.170332238078117,0.0696091800928116,0.221678838133812
496,0.171219199895859,0.0697207599878311,0.222100213170052
497,0.172063410282135,0.0697377175092697,0.222426816821098
498,0.17290373146534,0.0696862488985062,0.222792744636536
499,0.173906341195107,0.0698030367493629,0.22339628636837
500,0.17477659881115,0.0699919313192368,0.223879978060722
501,0.175595432519913,0.0701175481081009,0.224335268139839
502,0.176469922065735,0.0701200067996979,0.224881902337074
503,0.177412211894989,0.0701132491230965,0.225531339645386
504,0.178383365273476,0.0702169835567474,0.226106062531471
505,0.179347708821297,0.0703577473759651,0.226675033569336
506,0.180276855826378,0.0703950300812721,0.227374210953712
507,0.181172877550125,0.0704385489225388,0.227924481034279
508,0.182088375091553,0.0705553963780403,0.228567525744438
509,0.183055758476257,0.0706818625330925,0.229303389787674
510,0.184073567390442,0.0705759450793266,0.229732915759087
511,0.185014396905899,0.0707149803638458,0.230389550328255
512,0.18593792617321,0.0708895996212959,0.23114575445652
513,0.186924532055855,0.0708488821983337,0.231782585382462
514,0.187902674078941,0.0709656625986099,0.232469588518143
515,0.18889944255352,0.0710844099521637,0.233242183923721
516,0.189944729208946,0.071149468421936,0.234009280800819
517,0.191053822636604,0.0711986720561981,0.234613835811615
518,0.192028537392616,0.0713042244315147,0.235453695058823
519,0.192985743284225,0.0713844150304794,0.23638753592968
520,0.19403164088726,0.0714229792356491,0.237264961004257
521,0.195121005177498,0.0716354176402092,0.238118469715118
522,0.196269437670708,0.0717093572020531,0.239072099328041
523,0.197458148002625,0.0717135518789291,0.240023374557495
524,0.198656022548676,0.0718452036380768,0.240832060575485
525,0.199850752949715,0.0719569697976112,0.241823673248291
526,0.20109024643898,0.0720653980970383,0.242823287844658
527,0.202366143465042,0.0721602141857147,0.243756204843521
528,0.203593909740448,0.072177529335022,0.244732081890106
529,0.2048419713974,0.0722801461815834,0.245753347873688
530,0.206162050366402,0.0724068358540535,0.246784448623657
531,0.207582399249077,0.0724668353796005,0.247782588005066
532,0.209082901477814,0.0724870711565018,0.248733595013618
533,0.210541889071465,0.0725677758455276,0.249625071883202
534,0.211998522281647,0.0726825073361397,0.250495612621307
535,0.213598728179932,0.0727218762040138,0.25140792131424
536,0.215195626020432,0.0728419497609138,0.252190291881561
537,0.216784536838531,0.0729268342256546,0.252987891435623
538,0.21839950978756,0.0729358419775963,0.253882169723511
539,0.220099568367004,0.0730908960103989,0.254717409610748
540,0.221867680549622,0.0732046291232109,0.255458295345306
541,0.223698452115059,0.07329011708498,0.256198614835739
542,0.225578129291534,0.0734189823269844,0.257041603326797
543,0.227454230189323,0.0734955295920372,0.257765650749207
544,0.229389205574989,0.0735886543989182,0.25847989320755
545,0.231390595436096,0.0737055540084839,0.259230136871338
546,0.233393400907516,0.0737648233771324,0.259956181049347
547,0.235502302646637,0.0738288462162018,0.260681629180908
548,0.237658813595772,0.073893241584301,0.261440724134445
549,0.239810228347778,0.0739515125751495,0.262236386537552
550,0.242059215903282,0.0740451514720917,0.262953460216522
551,0.244365110993385,0.0741644129157066,0.26367324590683
552,0.24672369658947,0.0742615163326263,0.264407098293304
553,0.24914525449276,0.0742816999554634,0.265117824077606
554,0.251540541648865,0.0744065195322037,0.265830636024475
555,0.253967761993408,0.0745260119438171,0.266516327857971
556,0.256480693817139,0.074576698243618,0.267173320055008
557,0.25909423828125,0.0746665969491005,0.267871856689453
558,0.261718839406967,0.0747831910848618,0.26853683590889
559,0.264368325471878,0.0748761966824532,0.269168555736542
560,0.267085909843445,0.0749083459377289,0.269790560007095
561,0.269826173782349,0.0750073119997978,0.270390629768372
562,0.27257227897644,0.0751331001520157,0.270971894264221
563,0.275345325469971,0.0752489864826202,0.271534442901611
564,0.278205215930939,0.0753359645605087,0.272074222564697
565,0.280989199876785,0.0754698887467384,0.272534996271133
566,0.283783048391342,0.075617142021656,0.272972673177719
567,0.286667138338089,0.0757320821285248,0.273436576128006
568,0.289522916078568,0.0758080556988716,0.273878812789917
569,0.292349845170975,0.0758866965770721,0.274296671152115
570,0.295160710811615,0.0759965777397156,0.274681329727173
571,0.297972351312637,0.0761459246277809,0.275026977062225
572,0.300784289836884,0.0762464478611946,0.275387316942215
573,0.303594321012497,0.076330840587616,0.27573573589325
574,0.306407451629639,0.0764317065477371,0.276063203811646
575,0.309249937534332,0.0765556022524834,0.276409149169922
576,0.31208536028862,0.0766908079385757,0.276738911867142
577,0.314908474683762,0.0768185555934906,0.277067869901657
578,0.317730665206909,0.0769283026456833,0.277413815259933
579,0.320581257343292,0.0770565420389175,0.277731657028198
580,0.323458552360535,0.0771845802664757,0.278020679950714
581,0.326326608657837,0.0773104876279831,0.278320074081421
582,0.329127132892609,0.077447198331356,0.27869638800621
583,0.331873774528503,0.0775357931852341,0.279045253992081
584,0.334576576948166,0.0776484534144402,0.279401481151581
585,0.337234199047089,0.0778192281723022,0.279784709215164
586,0.339829593896866,0.0779256299138069,0.280112624168396
587,0.342259436845779,0.0780282393097878,0.28039425611496
588,0.344586908817291,0.0781428068876266,0.280628561973572
589,0.346950531005859,0.0782615318894386,0.280831068754196
590,0.349382728338242,0.0783560201525688,0.281137943267822
591,0.351735264062881,0.0784409418702126,0.281448274850845
592,0.35393813252449,0.0785239189863205,0.281687825918198
593,0.356058925390244,0.0785976052284241,0.281849026679993
594,0.358161211013794,0.0786923542618752,0.282055109739304
595,0.360235303640366,0.0788058862090111,0.282305657863617
596,0.36226487159729,0.07892706990242,0.282565861940384
597,0.364289313554764,0.0790522396564484,0.282820254564285
598,0.36629518866539,0.0791602209210396,0.283044815063477
599,0.368279486894608,0.0792543515563011,0.283268183469772
600,0.370253533124924,0.0793540999293327,0.283552050590515
601,0.37228599190712,0.0794455036520958,0.283890843391418
602,0.374381333589554,0.0795678719878197,0.28425458073616
603,0.376486510038376,0.0797264203429222,0.284609586000443
604,0.37846314907074,0.0798518434166908,0.284926652908325
605,0.380350947380066,0.0799659490585327,0.285160928964615
606,0.382170498371124,0.0800914391875267,0.285385191440582
607,0.383946299552917,0.0802438855171204,0.285678923130035
608,0.385722637176514,0.0803950428962708,0.285927653312683
609,0.387453585863113,0.0805366188287735,0.286151736974716
610,0.389169633388519,0.0806748867034912,0.2864128947258
611,0.390966475009918,0.080829381942749,0.286794573068619
612,0.392769694328308,0.0810350626707077,0.287146538496017
613,0.394483059644699,0.0812280401587486,0.287486255168915
614,0.396037667989731,0.0813676118850708,0.28782531619072
615,0.397426038980484,0.0815193057060242,0.288081973791122
616,0.398792088031769,0.081638514995575,0.288240790367126
617,0.400203704833984,0.0817501917481422,0.288392245769501
618,0.401671439409256,0.0819073244929314,0.288649946451187
619,0.403140634298325,0.0821321532130241,0.288912028074265
620,0.404574424028397,0.0823315307497978,0.289171665906906
621,0.405981749296188,0.0824849903583527,0.289433568716049
622,0.407423108816147,0.0826725587248802,0.289706975221634
623,0.40881809592247,0.0828839540481567,0.290066093206406
624,0.410180777311325,0.0831106081604958,0.290440231561661
625,0.411549896001816,0.0833394080400467,0.290760576725006
626,0.412969619035721,0.0835491418838501,0.291086345911026
627,0.414360255002975,0.0837577953934669,0.291403740644455
628,0.415705353021622,0.0839730650186539,0.29172495007515
629,0.417030960321426,0.0841973572969437,0.292074024677277
630,0.418347299098969,0.0844476521015167,0.292432248592377
631,0.419654756784439,0.0846751853823662,0.292825132608414
632,0.420946896076202,0.0848720744252205,0.293254852294922
633,0.422212660312653,0.085103340446949,0.293683886528015
634,0.423467755317688,0.085361048579216,0.29407724738121
635,0.424737066030502,0.085604228079319,0.294444918632507
636,0.42602875828743,0.0858069062232971,0.294828653335571
637,0.427287936210632,0.0860443785786629,0.295331090688705
638,0.428503513336182,0.0862887278199196,0.295822739601135
639,0.429708778858185,0.0865168944001198,0.296276837587357
640,0.430958271026611,0.0867189541459084,0.296745181083679
641,0.432164490222931,0.0869753360748291,0.297206044197083
642,0.433352321386337,0.087226890027523,0.297676086425781
643,0.434559375047684,0.0874422416090965,0.298166960477829
644,0.435821980237961,0.0876773446798325,0.298673272132874
645,0.437036067247391,0.0879258885979652,0.299180507659912
646,0.438205152750015,0.0881817489862442,0.299690455198288
647,0.439367145299912,0.088436484336853,0.300206422805786
648,0.440522372722626,0.0886801183223724,0.300705164670944
649,0.441709697246552,0.0889273658394814,0.30124494433403
650,0.442913174629211,0.0891787111759186,0.301818341016769
651,0.444078087806702,0.089423842728138,0.302366524934769
652,0.445263415575027,0.08968136459589,0.302936345338821
653,0.446469217538834,0.0899479538202286,0.303547382354736
654,0.447665631771088,0.0902156010270119,0.304180562496185
655,0.448773086071014,0.0904763415455818,0.304744213819504
656,0.449945509433746,0.0907073095440865,0.305339872837067
657,0.451158434152603,0.0909526124596596,0.305952519178391
658,0.452333033084869,0.0912522152066231,0.306544125080109
659,0.453471720218658,0.0915004312992096,0.307177364826202
660,0.454646229743958,0.0917513519525528,0.307839751243591
661,0.455851942300797,0.0920262560248375,0.308500975370407
662,0.457016229629517,0.0923078134655952,0.30912372469902
663,0.458167910575867,0.0925529822707176,0.309762328863144
664,0.45933410525322,0.0928080752491951,0.31041008234024
665,0.460520774126053,0.0930894836783409,0.311060875654221
666,0.461691647768021,0.0933119878172874,0.311734139919281
667,0.462824612855911,0.0935590788722038,0.312402904033661
668,0.463949471712112,0.0938235074281693,0.313066631555557
669,0.465110749006271,0.0940797254443169,0.31373456120491
670,0.466323763132095,0.0943933352828026,0.314412325620651
671,0.467487245798111,0.0946654826402664,0.315088003873825
672,0.468601882457733,0.0949062034487724,0.315776705741882
673,0.469760894775391,0.0952196195721626,0.31651109457016
674,0.470921844244003,0.0954918041825294,0.317192494869232
675,0.47206911444664,0.0957370847463608,0.317855387926102
676,0.473200887441635,0.0959861949086189,0.318541973829269
677,0.474332362413406,0.096255362033844,0.319264560937881
678,0.475475251674652,0.0965446531772614,0.319939523935318
679,0.476610213518143,0.0968234837055206,0.320589184761047
680,0.477724015712738,0.0970666036009789,0.321268618106842
681,0.478889763355255,0.0973252132534981,0.321980208158493
682,0.480037122964859,0.0976149216294289,0.322687894105911
683,0.481161773204803,0.097911074757576,0.323378086090088
684,0.482315450906754,0.0981637388467789,0.324061632156372
685,0.483449965715408,0.0984392017126083,0.324789553880692
686,0.484546154737473,0.0987237989902496,0.325488418340683
687,0.485621362924576,0.0990017279982567,0.326132386922836
688,0.486753880977631,0.0992792546749115,0.326823115348816
689,0.487890660762787,0.0995405912399292,0.327529281377792
690,0.489024132490158,0.0998040214180946,0.328239291906357
691,0.490161627531052,0.100087434053421,0.328947395086288
692,0.491310596466064,0.100357495248318,0.329656511545181
693,0.492459684610367,0.100616782903671,0.330361753702164
694,0.493576616048813,0.100877992808819,0.331058830022812
695,0.49462816119194,0.101159729063511,0.331744432449341
696,0.495723217725754,0.101469688117504,0.332408338785172
697,0.496836602687836,0.101768851280212,0.333078950643539
698,0.497953474521637,0.102038532495499,0.333775162696838
699,0.499108165502548,0.102301679551601,0.334491521120071
700,0.500222504138947,0.102574601769447,0.335192978382111
701,0.50134003162384,0.102845512330532,0.335871815681458
702,0.502494215965271,0.103109046816826,0.336536467075348
703,0.503547549247742,0.10341914743185,0.33721449971199
704,0.504616022109985,0.103706076741219,0.337888062000275
705,0.505718588829041,0.103969901800156,0.338559299707413
706,0.506812036037445,0.104249402880669,0.339236110448837
707,0.507885634899139,0.104513570666313,0.339865952730179
708,0.508975327014923,0.104769825935364,0.340520203113556
709,0.510086894035339,0.105036891996861,0.341208815574646
710,0.511181950569153,0.105341553688049,0.341848164796829
711,0.512259125709534,0.105619460344315,0.342502117156982
712,0.513319194316864,0.105889819562435,0.343150228261948
713,0.514365911483765,0.106176391243935,0.343769431114197
714,0.515403985977173,0.106456980109215,0.34438219666481
715,0.516435086727142,0.106740407645702,0.344990521669388
716,0.517489194869995,0.107009679079056,0.34560289978981
717,0.518589973449707,0.107252366840839,0.346230238676071
718,0.51964545249939,0.107547491788864,0.346882998943329
719,0.520699083805084,0.107844769954681,0.347516626119614
720,0.521765291690826,0.108126074075699,0.348120540380478
721,0.522818386554718,0.108413629233837,0.348720401525497
722,0.523814380168915,0.10871247202158,0.349312633275986
723,0.52483206987381,0.109007015824318,0.349912852048874
724,0.525896608829498,0.109281800687313,0.350520700216293
725,0.526883065700531,0.109526321291924,0.351100951433182
726,0.527872502803802,0.109806574881077,0.351656973361969
727,0.52888023853302,0.110100969672203,0.352220594882965
728,0.529897212982178,0.110374540090561,0.352821916341782
729,0.530906319618225,0.110669352114201,0.353447705507278
730,0.531882703304291,0.110950015485287,0.35401913523674
731,0.53283679485321,0.11121954023838,0.354560524225235
732,0.533802807331085,0.111506342887878,0.355152428150177
733,0.53478342294693,0.111807636916637,0.355702430009842
734,0.535754680633545,0.112098969519138,0.356228679418564
735,0.536703526973724,0.112377256155014,0.356749564409256
736,0.537636578083038,0.112670011818409,0.357266873121262
737,0.538531363010406,0.112940050661564,0.35781267285347
738,0.539438784122467,0.11319974809885,0.358355939388275
739,0.540395796298981,0.113470986485481,0.358875036239624
740,0.541369497776031,0.11377177387476,0.359412759542465
741,0.542286694049835,0.114061832427979,0.359956324100494
742,0.543154299259186,0.114353165030479,0.360495626926422
743,0.544022858142853,0.114663749933243,0.361023366451263
744,0.544963002204895,0.114922672510147,0.361545979976654
745,0.545888543128967,0.115203447639942,0.362070202827454
746,0.546769797801971,0.115505874156952,0.362596869468689
747,0.547635793685913,0.115773625671864,0.363122493028641
748,0.548517644405365,0.116093933582306,0.363648056983948
749,0.549376130104065,0.116407237946987,0.364146411418915
750,0.550208151340485,0.116677694022655,0.364628106355667
751,0.551080346107483,0.116936661303043,0.365164905786514
752,0.551900565624237,0.117219612002373,0.365662485361099
753,0.552691698074341,0.117516867816448,0.366159945726395
754,0.553497016429901,0.117810748517513,0.36668848991394
755,0.554327964782715,0.11810515075922,0.367153882980347
756,0.555175840854645,0.118376985192299,0.367626547813416
757,0.556001424789429,0.118652664124966,0.368119299411774
758,0.556774258613586,0.118964083492756,0.368619829416275
759,0.557582914829254,0.119244053959846,0.369132995605469
760,0.558390617370605,0.119530454277992,0.369642227888107
761,0.559173107147217,0.119833081960678,0.370128571987152
762,0.559927761554718,0.120132260024548,0.370579689741135
763,0.560670077800751,0.120407186448574,0.371041476726532
764,0.561421751976013,0.12069096416235,0.371531665325165
765,0.562175691127777,0.12099539488554,0.372036337852478
766,0.562884092330933,0.121289290487766,0.372503936290741
767,0.563571810722351,0.121565476059914,0.372961401939392
768,0.564288854598999,0.121856518089771,0.373424351215363
769,0.565051674842834,0.122178591787815,0.373902052640915
770,0.565771400928497,0.122477658092976,0.374397605657578
771,0.566479742527008,0.122753515839577,0.3748539686203
772,0.567174077033997,0.12303264439106,0.375303149223328
773,0.567846536636353,0.123339504003525,0.375794410705566
774,0.568523466587067,0.123626485466957,0.376271069049835
775,0.569194793701172,0.123925864696503,0.376720190048218
776,0.569855928421021,0.124230958521366,0.37715294957161
777,0.570511817932129,0.124510668218136,0.377593964338303
778,0.57120805978775,0.124797016382217,0.378030836582184
779,0.571879208087921,0.125095009803772,0.378466725349426
780,0.572492480278015,0.125397846102715,0.378915250301361
781,0.573074102401733,0.125689461827278,0.379396945238113
782,0.573686599731445,0.125993341207504,0.379838913679123
783,0.5743368268013,0.126291558146477,0.380274832248688
784,0.574999749660492,0.126582309603691,0.380728095769882
785,0.575619995594025,0.126919239759445,0.381153225898743
786,0.576202511787415,0.127206102013588,0.38157844543457
787,0.576786637306213,0.127483889460564,0.381998598575592
788,0.577406466007233,0.127802282571793,0.382412701845169
789,0.578035771846771,0.128075450658798,0.382872223854065
790,0.578639030456543,0.128375232219696,0.383311837911606
791,0.579228639602661,0.128696069121361,0.383735656738281
792,0.579831600189209,0.128994479775429,0.384178727865219
793,0.580399215221405,0.129266634583473,0.384628355503082
794,0.580987811088562,0.129549592733383,0.385057717561722
795,0.581583499908447,0.129849523305893,0.385463267564774
796,0.582117795944214,0.130145877599716,0.385863274335861
797,0.582646071910858,0.130459070205688,0.386261641979218
798,0.583201229572296,0.130753979086876,0.386672616004944
799,0.583791613578796,0.131030827760696,0.387094408273697
800,0.584394335746765,0.131342798471451,0.387502521276474
801,0.584908723831177,0.131650388240814,0.387863367795944
802,0.585412263870239,0.131952032446861,0.388235598802567
803,0.585964977741241,0.132251545786858,0.388649076223373
804,0.586503505706787,0.132547855377197,0.389030337333679
805,0.587039351463318,0.132843032479286,0.389415115118027
806,0.587557375431061,0.133140996098518,0.389808237552643
807,0.58805924654007,0.133444651961327,0.390207439661026
808,0.588624596595764,0.133752211928368,0.390620023012161
809,0.589160203933716,0.134050443768501,0.391004472970963
810,0.589655339717865,0.134341955184937,0.39136129617691
811,0.590138792991638,0.13463819026947,0.391710221767426
812,0.5906041264534,0.134950339794159,0.392046928405762
813,0.591107845306396,0.135253310203552,0.39239963889122
814,0.591646134853363,0.135550171136856,0.392756313085556
815,0.592176496982574,0.135861769318581,0.393084436655045
816,0.592747509479523,0.136168524622917,0.393438667058945
817,0.59326958656311,0.136468052864075,0.393788665533066
818,0.593737781047821,0.136766418814659,0.394117712974548
819,0.594245493412018,0.137074619531631,0.394434720277786
820,0.594751298427582,0.137374237179756,0.39475291967392
821,0.595240712165833,0.137666910886765,0.395076334476471
822,0.59570187330246,0.137959405779839,0.395399481058121
823,0.596123099327087,0.138260096311569,0.395706683397293
824,0.596611380577087,0.13856765627861,0.396031230688095
825,0.597123861312866,0.138870149850845,0.396342545747757
826,0.597614586353302,0.139163747429848,0.396627068519592
827,0.598120033740997,0.139468401670456,0.396946370601654
828,0.598596632480621,0.139758676290512,0.397202610969543
829,0.599065363407135,0.140051439404488,0.397450864315033
830,0.599553525447845,0.140360698103905,0.397749155759811
831,0.600044071674347,0.140648707747459,0.398002654314041
832,0.600519418716431,0.140934586524963,0.398258537054062
833,0.600995540618896,0.141229718923569,0.398525238037109
834,0.601490557193756,0.141535192728043,0.398791700601578
835,0.601962387561798,0.141821205615997,0.399042785167694
836,0.602400541305542,0.142132222652435,0.399262607097626
837,0.602821707725525,0.142449721693993,0.399493783712387
838,0.603251814842224,0.142727702856064,0.399782717227936
839,0.603663563728333,0.143007323145866,0.399982661008835
840,0.604113221168518,0.143297955393791,0.40020215511322
841,0.604591906070709,0.14360211789608,0.400447905063629
842,0.605043530464172,0.143914863467216,0.400643289089203
843,0.605520308017731,0.144203141331673,0.400879174470901
844,0.606026709079742,0.14449654519558,0.401117026805878
845,0.606532692909241,0.14479960501194,0.401319712400436
846,0.606986284255981,0.14508455991745,0.401477158069611
847,0.607457518577576,0.145374730229378,0.401679545640945
848,0.607946336269379,0.145681411027908,0.401915907859802
849,0.608446359634399,0.145998179912567,0.402147352695465
850,0.608957529067993,0.146298170089722,0.402328670024872
851,0.609460175037384,0.14657686650753,0.402560114860535
852,0.609933435916901,0.146864235401154,0.402781397104263
853,0.610383927822113,0.147172167897224,0.402964353561401
854,0.610862731933594,0.147468432784081,0.403197050094604
855,0.611346542835236,0.147748082876205,0.403376549482346
856,0.611851990222931,0.148031204938889,0.403549492359161
857,0.612384855747223,0.148328766226768,0.403758317232132
858,0.612909018993378,0.148615583777428,0.403948754072189
859,0.613418936729431,0.148915097117424,0.40412962436676
860,0.613919377326965,0.149212539196014,0.404292792081833
861,0.614426672458649,0.149500221014023,0.404442518949509
862,0.614981174468994,0.149826362729073,0.404626280069351
863,0.61549699306488,0.150139838457108,0.404831647872925
864,0.615982115268707,0.150436714291573,0.405023157596588
865,0.616476535797119,0.150727510452271,0.405177503824234
866,0.616999328136444,0.151005268096924,0.40533858537674
867,0.617497265338898,0.151296272873878,0.405555754899979
868,0.617998242378235,0.151582136750221,0.405765295028687
869,0.618547439575195,0.151848703622818,0.405898422002792
870,0.619101166725159,0.152184948325157,0.406084090471268
871,0.619622468948364,0.152497500181198,0.40625011920929
872,0.620147168636322,0.152771607041359,0.406397551298141
873,0.620720505714417,0.153042569756508,0.406558483839035
